Ticker,Action,Conviction,Entry_Price,Current_Price,Current_Return_Pct,T+1m,T+3m,T+6m
UNH,Hold,6,358.04,328.14,-8.35,-11.23,,
MOH,Avoid,2,161.0,162.72,1.07,-12.07,,
OIS,Avoid,3,6.73,6.67,-0.89,-9.06,,
NFLX,Avoid,3,111.36,94.0,-15.59,-6.33,,
FDX,Avoid,2,236.96,287.12,21.17,13.13,,
NVO,Hold,6,53.23,47.61,-10.56,-10.52,,
CGNX,Hold,4,47.93,36.17,-24.54,-23.04,,
TEO,Hold,4,7.65,11.6,51.63,54.9,,
HAIN,Avoid,2,1.5,1.15,-23.33,-23.33,,
TGT,Hold,6,93.08,99.05,6.42,-5.86,,
FMC,Hold,6,30.3,13.63,-55.02,-57.92,,
EMN,Hold,6,62.27,64.15,3.03,-5.63,,
TPL,Hold,4,935.9,895.41,-4.33,-4.4,,
HNST,Avoid,2,3.65,2.79,-23.56,-30.96,,
TREX,Hold,6,49.15,35.73,-27.3,-36.83,,
GOOS,Buy,8,13.44,12.98,-3.42,-6.92,,
CPS,Buy,9,37.6,34.76,-7.55,-17.9,,
NOV,Hold,7,14.02,15.54,10.88,6.18,,
BA,Hold,7,217.77,208.27,-4.36,-17.48,,
BABA,Hold,8,171.9,147.32,-14.3,-11.04,,
INTC,Hold,7,38.16,36.28,-4.93,-9.59,,
ETSY,Hold,6,73.88,53.68,-27.34,-28.14,,
AAPL,Hold,4,259.33,272.19,4.96,4.69,,
AMZN,Hold,4,221.09,226.76,2.56,-0.18,,
GOOG,Hold,6,253.56,303.75,19.79,18.1,,
MSFT,Hold,6,519.59,483.98,-6.85,-9.14,,
META,Hold,5,733.4,664.45,-9.4,-19.04,,
NFLX,Sell/Avoid,3,111.36,94.0,-15.59,-6.33,,
NVDA,Hold,5,182.15,174.14,-4.4,-1.8,,
PLTR,Hold,5,180.48,185.69,2.89,-14.2,,
TSLA,Sell/Avoid,3,448.98,483.37,7.66,-12.89,,
TMUS,Hold,6,218.91,200.27,-8.51,-4.78,,
HAS,Hold,6,77.22,82.03,6.23,2.56,,
F,Hold,6,12.2,13.32,9.19,5.17,,
GM,Hold,6,66.72,81.17,21.66,5.21,,
PYPL,Hold,6,69.5,59.44,-14.47,-12.85,,
UNH,Hold,6,358.04,328.14,-8.35,-11.23,,
MOH,Avoid,2,161.0,162.72,1.07,-12.07,,
OIS,Avoid,3,6.73,6.67,-0.89,-9.06,,
NFLX,Avoid,3,111.36,94.0,-15.59,-6.33,,
FDX,Avoid,2,236.96,287.12,21.17,13.13,,
NVO,Hold,6,53.23,47.61,-10.56,-10.52,,
CGNX,Hold,4,47.93,36.17,-24.54,-23.04,,
TEO,Hold,4,7.65,11.6,51.63,54.9,,
HAIN,Avoid,2,1.5,1.15,-23.33,-23.33,,
TGT,Hold,6,93.08,99.05,6.42,-5.86,,
FMC,Hold,6,30.3,13.63,-55.02,-57.92,,
EMN,Hold,6,62.27,64.15,3.03,-5.63,,
TPL,Hold,4,935.9,895.41,-4.33,-4.4,,
HNST,Avoid,2,3.65,2.79,-23.56,-30.96,,
TREX,Hold,6,49.15,35.73,-27.3,-36.83,,
